,price,volume
2017-11-17,7378.0,
2017-11-18,7354.0,
2017-11-19,7296.0,
2017-11-20,7358.0,
2017-11-21,7402.0,
2017-11-22,7385.0,
2017-11-23,7395.0,
2017-11-24,7357.0,
2017-11-25,7380.0,
2017-11-26,7342.0,
2017-11-27,7361.0,
2017-11-28,7307.0,
2017-11-29,7352.0,
2017-11-30,7365.0,
2017-12-01,7335.0,
2017-12-02,7368.0,
2017-12-03,7373.0,
2017-12-04,7379.0,
2017-12-05,7380.0,
2017-12-06,7395.0,
2017-12-07,7386.0,
2017-12-08,7390.0,
2017-12-09,7360.0,
2017-12-10,7353.0,
2017-12-11,7330.0,
2017-12-12,7350.0,
2017-12-13,7370.0,
2017-12-14,7332.0,
2017-12-15,7318.0,
2017-12-16,7337.0,
2017-12-17,7326.0,
2017-12-18,7328.0,
2017-12-19,7360.0,
2017-12-20,7373.0,
2017-12-21,7384.0,
2017-12-22,7373.0,
2017-12-23,7345.0,
2017-12-24,7362.0,
2017-12-25,7370.0,
2017-12-26,7361.0,
2017-12-27,7379.0,
2017-12-28,7356.0,
2017-12-29,7333.0,
2017-12-30,7320.0,
2017-12-31,7345.0,
2018-01-01,7375.0,
2018-01-02,7332.0,
2018-01-03,7353.0,
2018-01-04,7331.0,
2018-01-05,7322.0,
2018-01-06,7325.0,
2018-01-07,7335.0,
2018-01-08,7280.0,
2018-01-09,7333.0,
2018-01-10,7331.0,
2018-01-11,7346.0,
2018-01-12,7352.0,
2018-01-13,7363.0,
2018-01-14,7341.0,
2018-01-15,7323.0,
2018-01-16,7368.0,
2018-01-17,7369.0,
2018-01-18,7375.0,
2018-01-19,7396.0,
2018-01-20,7342.0,
2018-01-21,7343.0,
2018-01-22,7346.0,
2018-01-23,7343.0,
2018-01-24,7349.0,
2018-01-25,7381.0,
2018-01-26,7355.0,
2018-01-27,7376.0,
2018-01-28,7355.0,
2018-01-29,7386.0,
2018-01-30,7394.0,
2018-01-31,7354.0,
2018-02-01,7399.0,
2018-02-02,7350.0,
2018-02-03,7361.0,
2018-02-04,7390.0,
2018-02-05,7344.0,
2018-02-06,7372.0,
2018-02-07,7385.0,
2018-02-08,7375.0,
2018-02-09,7336.0,
2018-02-10,7352.0,
2018-02-11,7342.0,
2018-02-12,7373.0,
2018-02-13,7367.0,
2018-02-14,7361.0,
2018-02-15,7359.0,
2018-02-16,7356.0,
2018-02-17,7374.0,
2018-02-18,7378.0,
2018-02-19,7320.0,
2018-02-20,7343.0,
2018-02-21,7352.0,
2018-02-22,7344.0,
2018-02-23,7340.0,
2018-02-24,7360.0,
2018-02-25,7368.0,
2018-02-26,7375.0,
2018-02-27,7393.0,
2018-02-28,7378.0,
2018-03-01,7375.0,
2018-03-02,7361.0,
2018-03-03,7353.0,
2018-03-04,7379.0,
2018-03-05,7358.0,
2018-03-06,7387.0,
2018-03-07,7394.0,
2018-03-08,7380.0,
2018-03-09,7363.0,
2018-03-10,7351.0,
2018-03-11,7349.0,
2018-03-12,7342.0,
2018-03-13,7368.0,
2018-03-14,7406.0,
2018-03-15,7361.0,
2018-03-16,7360.0,
2018-03-17,7363.0,
2018-03-18,7367.0,
2018-03-19,7381.0,
2018-03-20,7355.0,
2018-03-21,7362.0,
2018-03-22,7345.0,
2018-03-24,7359.0,
2018-03-25,7333.0,
2018-03-27,7334.0,
2018-03-28,7354.0,
2018-03-30,7364.0,
2018-03-31,7354.0,
2018-04-01,7362.0,
2018-04-02,7329.0,
2018-04-03,7338.0,
2018-04-04,7334.0,
2018-04-05,7345.0,
2018-04-06,7364.0,
2018-04-07,7369.0,
2018-04-09,7367.0,
2018-04-10,7360.0,
2018-04-11,7379.0,
2018-04-12,7383.0,
2018-04-13,7378.0,
2018-04-14,7392.0,
2018-04-15,7377.0,
2018-04-16,7366.0,
2018-04-17,7360.0,
2018-04-18,7380.0,
2018-04-19,7357.0,
2018-04-20,7311.0,
2018-04-21,7390.0,
2018-04-22,7373.0,
2018-04-23,7373.0,
2018-04-24,7376.0,
2018-04-25,7373.0,
2018-04-26,7394.0,
